Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2019-12-01T00:35:00+00:00,False,,51.356695,-0.485815,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,Arrest,False,
Person search,2019-12-01T03:50:00+00:00,False,,51.367975,-0.501475,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-01T03:55:00+00:00,False,,51.367975,-0.501475,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,Arrest,False,
Person search,2019-12-01T04:20:00+00:00,False,,51.401244,-0.415755,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2019-12-01T04:38:00+00:00,False,,51.401244,-0.415755,Male,18-24,Black/African/Caribbean/Black British - African,Black,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-01T04:52:00+00:00,False,,51.400658,-0.416350,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,
Person search,2019-12-01T14:52:00+00:00,False,,51.186988,-0.617992,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,False,
Person search,2019-12-01T14:52:00+00:00,False,,51.186988,-0.617992,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,False,
Person search,2019-12-01T14:52:00+00:00,False,,51.186988,-0.617992,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,False,
Person search,2019-12-01T18:20:00+00:00,False,,51.387334,-0.493643,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2019-12-01T18:50:00+00:00,False,,51.288798,-0.227311,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-01T18:50:00+00:00,False,,51.244898,-0.320138,Male,25-34,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-01T18:50:00+00:00,False,,51.236256,-0.186370,Female,25-34,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-01T19:03:00+00:00,False,,51.380820,-0.281655,Male,25-34,Asian/Asian British - Any other Asian background,Asian,,Controlled drugs,Arrest,True,
Person search,2019-12-01T19:45:00+00:00,False,,51.314392,-0.250675,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2019-12-01T22:40:00+00:00,False,,51.378268,-0.528886,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,Arrest,True,
Person search,2019-12-02T01:05:00+00:00,False,,51.411478,-0.307123,Male,over 34,White - Any other White background,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-02T10:12:00+00:00,False,,51.256345,-0.545090,Male,over 34,Other ethnic group - Not stated,White,,Firearms,Arrest,True,
Person search,2019-12-02T10:12:00+00:00,False,,51.256345,-0.545090,Male,over 34,Other ethnic group - Not stated,White,,Firearms,Arrest,True,
Person search,2019-12-02T10:12:00+00:00,False,,51.256345,-0.545090,Male,over 34,Other ethnic group - Not stated,White,,Firearms,Arrest,True,
Person search,2019-12-02T13:35:00+00:00,False,,51.237268,-0.577680,Male,18-24,Asian/Asian British - Any other Asian background,Asian,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-02T22:28:00+00:00,False,,51.449684,-0.476697,Male,18-24,Other ethnic group - Not stated,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-03T00:15:00+00:00,False,,51.282516,-0.075997,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Arrest,True,
Person search,2019-12-03T00:45:00+00:00,False,,51.246737,-0.584394,Male,,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-03T00:45:00+00:00,False,,51.246126,-0.581447,Female,18-24,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-03T00:52:00+00:00,False,,51.236008,-0.187225,Male,18-24,Black/African/Caribbean/Black British - African,Black,,Controlled drugs,A no further action disposal,True,
Person search,2019-12-03T02:00:00+00:00,False,,51.237631,-0.186875,Male,18-24,Asian/Asian British - Indian,Asian,,Controlled drugs,A no further action disposal,True,
Person search,2019-12-03T12:20:00+00:00,False,,51.387014,-0.506516,Male,25-34,Other ethnic group - Not stated,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-03T18:23:00+00:00,False,,51.237089,-0.185034,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-03T23:16:00+00:00,False,,51.369284,-0.365298,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-03T23:20:00+00:00,False,,51.135998,-0.029863,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-04T00:42:00+00:00,False,,51.314206,-0.166796,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,
Person search,2019-12-04T01:00:00+00:00,False,,51.237631,-0.186875,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-04T01:00:00+00:00,False,,51.306731,-0.175874,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-04T01:14:00+00:00,False,,51.323914,-0.196621,Male,10-17,White - Any other White background,White,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-04T10:02:00+00:00,False,,51.368537,-0.430374,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-04T10:20:00+00:00,False,,51.329429,-0.727580,Male,25-34,White - Any other White background,Mixed,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T10:20:00+00:00,False,,51.329429,-0.727580,Male,18-24,White - Any other White background,Mixed,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T10:20:00+00:00,False,,51.329429,-0.727580,Male,25-34,White - Any other White background,Mixed,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T10:20:00+00:00,False,,51.329429,-0.727580,Male,18-24,White - Any other White background,Mixed,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T11:40:00+00:00,False,,51.388116,-0.316508,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-04T12:01:00+00:00,False,,51.391330,-0.310526,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2019-12-04T12:59:00+00:00,False,,51.242961,-0.569625,Male,,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-04T17:17:00+00:00,False,,51.340039,-0.742534,Male,over 34,Other ethnic group - Not stated,Asian,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-04T17:17:00+00:00,False,,51.340039,-0.742534,Male,over 34,Other ethnic group - Not stated,Asian,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-04T17:29:00+00:00,False,,51.370162,-0.495945,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2019-12-04T18:50:00+00:00,False,,51.256345,-0.545090,Male,25-34,White - Any other White background,Mixed,,Controlled drugs,Arrest,True,
Person search,2019-12-04T22:45:00+00:00,False,,51.269488,-0.251664,Male,25-34,White - Any other White background,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-04T23:00:00+00:00,False,,51.333403,-0.267006,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-04T23:00:00+00:00,False,,51.333403,-0.267006,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,A no further action disposal,False,
Person search,2019-12-04T23:30:00+00:00,False,,51.242107,-0.596441,Male,18-24,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-04T23:30:00+00:00,False,,51.240641,-0.600913,Male,,Other ethnic group - Not stated,Asian,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T23:30:00+00:00,False,,51.240641,-0.600913,Male,,Other ethnic group - Not stated,Asian,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T23:45:00+00:00,False,,51.240641,-0.600913,Male,,Other ethnic group - Not stated,Asian,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-04T23:45:00+00:00,False,,51.240641,-0.600913,Male,,Other ethnic group - Not stated,Asian,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2019-12-05T01:09:00+00:00,False,,51.292075,-0.723421,Male,18-24,Asian/Asian British - Bangladeshi,Asian,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-05T01:18:00+00:00,False,,51.292075,-0.723421,Male,18-24,Asian/Asian British - Bangladeshi,Asian,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-05T01:22:00+00:00,False,,51.292075,-0.723421,Male,18-24,Asian/Asian British - Bangladeshi,Asian,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-05T01:30:00+00:00,False,,51.292075,-0.723421,Male,18-24,Asian/Asian British - Bangladeshi,Asian,,Controlled drugs,A no further action disposal,False,
Person search,2019-12-05T01:35:00+00:00,False,,51.324719,-0.638958,Male,18-24,White - Any other White background,White,,Controlled drugs,Arrest,True,
Person search,2019-12-05T01:35:00+00:00,False,,51.324719,-0.638958,Male,25-34,Asian/Asian British - Pakistani,Asian,,Controlled drugs,Community resolution,True,
Person search,2019-12-05T09:03:00+00:00,False,,51.294456,-0.235756,Male,18-24,Other ethnic group - Arab,Other,,Anything to threaten or harm anyone,A no further action disposal,False,
