Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2020-01-01T02:58:00+00:00,,,52.477214,-1.911043,,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2020-01-01T03:16:00+00:00,,,52.477214,-1.911043,,18-24,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2020-01-01T03:26:00+00:00,,,52.543890,-1.878513,,,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Firearms Act 1968 (section 47),Firearms,Arrest,False,False
Person search,2020-01-01T03:26:00+00:00,,,52.543890,-1.878513,,,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False
Person search,2020-01-01T03:26:00+00:00,,,52.543890,-1.878513,,,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False
Person search,2020-01-01T03:44:00+00:00,,,52.413345,-1.511558,,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,False
Person search,2020-01-01T05:32:00+00:00,,,52.487358,-1.737411,,25-34,Mixed/Multiple ethnic groups - White and Black Caribbean,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False
Person search,2020-01-01T05:38:00+00:00,,,52.487358,-1.737411,,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,Arrest,,False
Person search,2020-01-01T06:26:00+00:00,,,52.474757,-1.896959,,10-17,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2020-01-01T06:30:00+00:00,,,52.584881,-1.978689,,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,False
Person search,2020-01-01T06:36:00+00:00,,,52.436903,-1.939720,,over 34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2020-01-01T06:53:00+00:00,,,52.482908,-1.893568,,25-34,Mixed/Multiple ethnic groups - White and Black Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2020-01-01T06:56:00+00:00,,,52.482908,-1.893568,,25-34,Mixed/Multiple ethnic groups - White and Black Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2020-01-01T07:28:00+00:00,,,52.461040,-1.863007,,over 34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
